epoch,f1_score,false_negatives,false_positives,loss,precision,recall,true_negatives,true_positives,val_f1_score,val_false_negatives,val_false_positives,val_loss,val_precision,val_recall,val_true_negatives,val_true_positives
0,0.14809590578079224,27.0,1181.0,0.8210540413856506,0.08164852112531662,0.7954545617103577,403.0,105.0,0.09375,2.0,56.0,0.9886760711669922,0.050847455859184265,0.6000000238418579,11.0,3.0
1,0.1416184902191162,34.0,1154.0,0.8189876675605774,0.07827475666999817,0.7424242496490479,430.0,98.0,0.10169491171836853,2.0,51.0,0.9316645860671997,0.0555555559694767,0.6000000238418579,16.0,3.0
2,0.13618974387645721,43.0,1086.0,0.8127241730690002,0.07574468106031418,0.6742424368858337,498.0,89.0,0.1090909093618393,2.0,47.0,0.8867742419242859,0.05999999865889549,0.6000000238418579,20.0,3.0
3,0.15179967880249023,35.0,1049.0,0.7798513770103455,0.08464223146438599,0.7348484992980957,535.0,97.0,0.11320754885673523,2.0,45.0,0.8451998233795166,0.0625,0.6000000238418579,22.0,3.0
4,0.16053509712219238,36.0,968.0,0.7530980706214905,0.09022556245326996,0.7272727489471436,616.0,96.0,0.125,2.0,40.0,0.80805903673172,0.06976744532585144,0.6000000238418579,27.0,3.0
5,0.16179001331329346,38.0,936.0,0.7463898658752441,0.09126213937997818,0.7121211886405945,648.0,94.0,0.13333334028720856,2.0,37.0,0.7731142044067383,0.07500000298023224,0.6000000238418579,30.0,3.0
6,0.17047452926635742,35.0,909.0,0.7166192531585693,0.09642147272825241,0.7348484992980957,675.0,97.0,0.1538461595773697,2.0,31.0,0.7419703006744385,0.0882352963089943,0.6000000238418579,36.0,3.0
7,0.15700934827327728,48.0,854.0,0.7262623906135559,0.08955223858356476,0.6363636255264282,730.0,84.0,0.1621621698141098,2.0,29.0,0.7150527238845825,0.09375,0.6000000238418579,38.0,3.0
8,0.18574108183383942,33.0,835.0,0.6968477964401245,0.10599571466445923,0.75,749.0,99.0,0.17142856121063232,2.0,27.0,0.6877759695053101,0.10000000149011612,0.6000000238418579,40.0,3.0
9,0.17523808777332306,40.0,826.0,0.6857980489730835,0.10021786391735077,0.6969696879386902,758.0,92.0,0.19354838132858276,2.0,23.0,0.6656012535095215,0.11538461595773697,0.6000000238418579,44.0,3.0
10,0.1946721374988556,37.0,749.0,0.6776946187019348,0.1125592440366745,0.7196969985961914,835.0,95.0,0.2068965584039688,2.0,21.0,0.6460752487182617,0.125,0.6000000238418579,46.0,3.0
11,0.19810324907302856,38.0,723.0,0.6587886214256287,0.11505507677793503,0.7121211886405945,861.0,94.0,0.1538461595773697,3.0,19.0,0.6243245601654053,0.095238097012043,0.4000000059604645,48.0,2.0
12,0.1825726181268692,44.0,744.0,0.6847911477088928,0.10576923191547394,0.6666666865348816,840.0,88.0,0.1600000113248825,3.0,18.0,0.6081565022468567,0.10000000149011612,0.4000000059604645,49.0,2.0
13,0.18736383318901062,46.0,700.0,0.6718437671661377,0.10941475629806519,0.6515151262283325,884.0,86.0,0.23076924681663513,2.0,18.0,0.5948879718780518,0.1428571492433548,0.6000000238418579,49.0,3.0
14,0.2130044847726822,37.0,665.0,0.6324677467346191,0.125,0.7196969985961914,919.0,95.0,0.24000000953674316,2.0,17.0,0.5809280872344971,0.15000000596046448,0.6000000238418579,50.0,3.0
15,0.2053571492433548,40.0,672.0,0.6549825072288513,0.12041884660720825,0.6969696879386902,912.0,92.0,0.17391303181648254,3.0,16.0,0.5664093494415283,0.1111111119389534,0.4000000059604645,51.0,2.0
16,0.1979045271873474,47.0,642.0,0.6501914858818054,0.11691884696483612,0.6439393758773804,942.0,85.0,0.17391303181648254,3.0,16.0,0.5565203428268433,0.1111111119389534,0.4000000059604645,51.0,2.0
17,0.20990566909313202,43.0,627.0,0.6302288770675659,0.12430167943239212,0.6742424368858337,957.0,89.0,0.17391303181648254,3.0,16.0,0.5451885461807251,0.1111111119389534,0.4000000059604645,51.0,2.0
18,0.21701602637767792,44.0,591.0,0.6319953799247742,0.1296023577451706,0.6666666865348816,993.0,88.0,0.25,2.0,16.0,0.5368166565895081,0.15789473056793213,0.6000000238418579,51.0,3.0
19,0.23769505321979523,33.0,602.0,0.6040396094322205,0.14122681319713593,0.75,982.0,99.0,0.17391303181648254,3.0,16.0,0.5263696312904358,0.1111111119389534,0.4000000059604645,51.0,2.0
20,0.24390242993831635,37.0,552.0,0.6042711734771729,0.14683152735233307,0.7196969985961914,1032.0,95.0,0.17391303181648254,3.0,16.0,0.515828013420105,0.1111111119389534,0.4000000059604645,51.0,2.0
21,0.2313624620437622,42.0,556.0,0.5970073342323303,0.13931888341903687,0.6818181872367859,1028.0,90.0,0.1818181723356247,3.0,15.0,0.5076302886009216,0.11764705926179886,0.4000000059604645,52.0,2.0
22,0.2471042424440384,36.0,549.0,0.5949427485466003,0.14883720874786377,0.7272727489471436,1035.0,96.0,0.1904762089252472,3.0,14.0,0.4987826347351074,0.125,0.4000000059604645,53.0,2.0
