epoch,f1_score,false_negatives,false_positives,loss,precision,recall,true_negatives,true_positives,val_f1_score,val_false_negatives,val_false_positives,val_loss,val_precision,val_recall,val_true_negatives,val_true_positives
0,0.026095060631632805,100.0,945.0,2.283897876739502,0.014598540030419827,0.12280701845884323,663.0,14.0,0.0,8.0,44.0,1.4107826948165894,0.0,0.0,19.0,0.0
1,0.04280155897140503,92.0,892.0,2.095003128051758,0.024070022627711296,0.19298245012760162,716.0,22.0,0.0,8.0,41.0,1.272678017616272,0.0,0.0,22.0,0.0
2,0.04386839643120766,92.0,867.0,1.8240807056427002,0.024746906012296677,0.19298245012760162,741.0,22.0,0.04444444552063942,7.0,36.0,1.1375421285629272,0.027027027681469917,0.125,27.0,1.0
3,0.054933879524469376,87.0,842.0,1.6402357816696167,0.031070195138454437,0.2368421107530594,766.0,27.0,0.0476190485060215,7.0,33.0,1.0193989276885986,0.029411764815449715,0.125,30.0,1.0
4,0.05851620063185692,86.0,815.0,1.6639679670333862,0.03321471065282822,0.24561403691768646,793.0,28.0,0.05128204822540283,7.0,30.0,0.9158401489257812,0.032258063554763794,0.125,33.0,1.0
5,0.07424072176218033,81.0,742.0,1.4689744710922241,0.04258064553141594,0.28947368264198303,866.0,33.0,0.055555559694767,7.0,27.0,0.8237855434417725,0.0357142873108387,0.125,36.0,1.0
6,0.06299211829900742,86.0,747.0,1.45546293258667,0.03612903133034706,0.24561403691768646,861.0,28.0,0.06060606241226196,7.0,24.0,0.7400832772254944,0.03999999910593033,0.125,39.0,1.0
7,0.08411215245723724,78.0,706.0,1.40434992313385,0.04851752147078514,0.31578946113586426,902.0,36.0,0.07407407462596893,7.0,18.0,0.6686832308769226,0.05263157933950424,0.125,45.0,1.0
8,0.06565656512975693,88.0,652.0,1.2160115242004395,0.038348082453012466,0.22807016968727112,956.0,26.0,0.1666666716337204,6.0,14.0,0.6089670062065125,0.125,0.25,49.0,2.0
9,0.10736578702926636,71.0,644.0,1.1670562028884888,0.06259097158908844,0.37719297409057617,964.0,43.0,0.17391306161880493,6.0,13.0,0.5554293990135193,0.13333334028720856,0.25,50.0,2.0
10,0.12144702672958374,67.0,613.0,1.225197196006775,0.07121212035417557,0.41228070855140686,995.0,47.0,0.20000000298023224,6.0,10.0,0.5073192715644836,0.1666666716337204,0.25,53.0,2.0
11,0.12195121496915817,69.0,579.0,1.0467585325241089,0.07211538404226303,0.3947368562221527,1029.0,45.0,0.21052631735801697,6.0,9.0,0.4654979407787323,0.1818181872367859,0.25,54.0,2.0
12,0.13978494703769684,62.0,578.0,0.9599758386611938,0.08253968507051468,0.45614033937454224,1030.0,52.0,0.3529411554336548,5.0,6.0,0.4288116991519928,0.3333333432674408,0.375,57.0,3.0
13,0.13480055332183838,65.0,564.0,0.9968721866607666,0.0799347460269928,0.429824560880661,1044.0,49.0,0.375,5.0,5.0,0.3961067199707031,0.375,0.375,58.0,3.0
14,0.1190476194024086,74.0,518.0,1.0117440223693848,0.0716845914721489,0.35087719559669495,1090.0,40.0,0.3999999761581421,5.0,4.0,0.36756283044815063,0.4285714328289032,0.375,59.0,3.0
15,0.1426403671503067,67.0,498.0,0.9313013553619385,0.08623853325843811,0.41228070855140686,1110.0,47.0,0.5,5.0,1.0,0.34396976232528687,0.75,0.375,62.0,3.0
16,0.17125381529331207,58.0,484.0,0.8735285401344299,0.10370370000600815,0.4912280738353729,1124.0,56.0,0.5,5.0,1.0,0.3236428201198578,0.75,0.375,62.0,3.0
17,0.1857379674911499,58.0,433.0,0.7973474264144897,0.11451942473649979,0.4912280738353729,1175.0,56.0,0.5,5.0,1.0,0.30503156781196594,0.75,0.375,62.0,3.0
18,0.1803278625011444,59.0,441.0,0.799595296382904,0.11088709533214569,0.48245614767074585,1167.0,55.0,0.5,5.0,1.0,0.28736817836761475,0.75,0.375,62.0,3.0
19,0.19354838132858276,57.0,418.0,0.7592329382896423,0.11999999731779099,0.5,1190.0,57.0,0.6153846383094788,4.0,1.0,0.27342119812965393,0.800000011920929,0.5,62.0,4.0
20,0.22068966925144196,50.0,402.0,0.7519388794898987,0.1373390555381775,0.5614035129547119,1206.0,64.0,0.6153846383094788,4.0,1.0,0.2607055604457855,0.800000011920929,0.5,62.0,4.0
21,0.22752292454242706,52.0,369.0,0.732273519039154,0.14385150372982025,0.5438596606254578,1239.0,62.0,0.6153846383094788,4.0,1.0,0.24928031861782074,0.800000011920929,0.5,62.0,4.0
22,0.23333333432674408,51.0,363.0,0.6702381372451782,0.14788731932640076,0.5526315569877625,1245.0,63.0,0.6153846383094788,4.0,1.0,0.23913049697875977,0.800000011920929,0.5,62.0,4.0
23,0.23904381692409515,54.0,328.0,0.6546061635017395,0.15463916957378387,0.5263158082962036,1280.0,60.0,0.6153846383094788,4.0,1.0,0.22955937683582306,0.800000011920929,0.5,62.0,4.0
24,0.24899598956108093,52.0,322.0,0.6639963388442993,0.1614583283662796,0.5438596606254578,1286.0,62.0,0.6153846383094788,4.0,1.0,0.22091923654079437,0.800000011920929,0.5,62.0,4.0
25,0.26274511218070984,47.0,329.0,0.5867098569869995,0.16919191181659698,0.5877193212509155,1279.0,67.0,0.6153846383094788,4.0,1.0,0.2126406580209732,0.800000011920929,0.5,62.0,4.0
26,0.2631579041481018,49.0,315.0,0.5862983465194702,0.17105263471603394,0.5701754093170166,1293.0,65.0,0.6153846383094788,4.0,1.0,0.20458699762821198,0.800000011920929,0.5,62.0,4.0
27,0.28985506296157837,44.0,299.0,0.5626752376556396,0.1897018998861313,0.6140350699424744,1309.0,70.0,0.6153846383094788,4.0,1.0,0.19732603430747986,0.800000011920929,0.5,62.0,4.0
28,0.32549017667770386,31.0,313.0,0.5544701814651489,0.2095959633588791,0.7280701994895935,1295.0,83.0,0.6153846383094788,4.0,1.0,0.19041644036769867,0.800000011920929,0.5,62.0,4.0
29,0.3173912763595581,41.0,273.0,0.5409818291664124,0.21098266541957855,0.640350878238678,1335.0,73.0,0.7142857313156128,3.0,1.0,0.18437710404396057,0.8333333134651184,0.625,62.0,5.0
30,0.31319910287857056,44.0,263.0,0.5555764436721802,0.21021020412445068,0.6140350699424744,1345.0,70.0,0.7142857313156128,3.0,1.0,0.17909277975559235,0.8333333134651184,0.625,62.0,5.0
31,0.33405640721321106,37.0,270.0,0.500972330570221,0.2219020128250122,0.6754385828971863,1338.0,77.0,0.7142857313156128,3.0,1.0,0.17429232597351074,0.8333333134651184,0.625,62.0,5.0
32,0.320175439119339,41.0,269.0,0.5125472545623779,0.21345029771327972,0.640350878238678,1339.0,73.0,0.7142857313156128,3.0,1.0,0.16916267573833466,0.8333333134651184,0.625,62.0,5.0
33,0.3568281829357147,33.0,259.0,0.47450530529022217,0.23823529481887817,0.7105262875556946,1349.0,81.0,0.7142857313156128,3.0,1.0,0.16435040533542633,0.8333333134651184,0.625,62.0,5.0
34,0.34529149532318115,37.0,255.0,0.44280165433883667,0.23192770779132843,0.6754385828971863,1353.0,77.0,0.7142857313156128,3.0,1.0,0.15978944301605225,0.8333333134651184,0.625,62.0,5.0
35,0.38532108068466187,30.0,238.0,0.4348468482494354,0.260869562625885,0.7368420958518982,1370.0,84.0,0.7142857313156128,3.0,1.0,0.15522028505802155,0.8333333134651184,0.625,62.0,5.0
36,0.39160841703414917,30.0,231.0,0.43713459372520447,0.2666666805744171,0.7368420958518982,1377.0,84.0,0.7142857313156128,3.0,1.0,0.15097977221012115,0.8333333134651184,0.625,62.0,5.0
37,0.37899544835090637,31.0,241.0,0.43674078583717346,0.2561728358268738,0.7280701994895935,1367.0,83.0,0.7142857313156128,3.0,1.0,0.14717665314674377,0.8333333134651184,0.625,62.0,5.0
38,0.40184757113456726,27.0,232.0,0.4197959899902344,0.27272728085517883,0.7631579041481018,1376.0,87.0,0.7142857313156128,3.0,1.0,0.1436709463596344,0.8333333134651184,0.625,62.0,5.0
39,0.46039605140686035,21.0,197.0,0.36271530389785767,0.3206896483898163,0.8157894611358643,1411.0,93.0,0.7142857313156128,3.0,1.0,0.14012199640274048,0.8333333134651184,0.625,62.0,5.0
40,0.43216079473495483,28.0,198.0,0.40853938460350037,0.30281689763069153,0.7543859481811523,1410.0,86.0,0.7999999523162842,2.0,1.0,0.1365923434495926,0.8571428656578064,0.75,62.0,6.0
41,0.45499998331069946,23.0,195.0,0.38882166147232056,0.3181818127632141,0.7982456088066101,1413.0,91.0,0.7999999523162842,2.0,1.0,0.1338103711605072,0.8571428656578064,0.75,62.0,6.0
42,0.46384039521217346,21.0,194.0,0.3609296679496765,0.32404181361198425,0.8157894611358643,1414.0,93.0,0.7999999523162842,2.0,1.0,0.1307879388332367,0.8571428656578064,0.75,62.0,6.0
43,0.45208847522735596,22.0,201.0,0.3343283534049988,0.3139931857585907,0.8070175647735596,1407.0,92.0,0.7999999523162842,2.0,1.0,0.1274578720331192,0.8571428656578064,0.75,62.0,6.0
44,0.47594937682151794,20.0,187.0,0.3245782256126404,0.33451956510543823,0.8245614171028137,1421.0,94.0,0.7999999523162842,2.0,1.0,0.1245667114853859,0.8571428656578064,0.75,62.0,6.0
