epoch,f1_score,false_negatives,false_positives,loss,precision,recall,true_negatives,true_positives,val_f1_score,val_false_negatives,val_false_positives,val_loss,val_precision,val_recall,val_true_negatives,val_true_positives
0,0.07042254507541656,88.0,1232.0,1.4492474794387817,0.03900156170129776,0.36231884360313416,346.0,50.0,0.0625,2.0,58.0,1.34757399559021,0.03333333507180214,0.5,10.0,2.0
1,0.06976743787527084,90.0,1190.0,1.3315023183822632,0.03877221420407295,0.3478260934352875,388.0,48.0,0.06557377427816391,2.0,55.0,1.2616170644760132,0.035087719559669495,0.5,13.0,2.0
2,0.08040935546159744,83.0,1175.0,1.3090006113052368,0.04471544548869133,0.39855071902275085,403.0,55.0,0.06666667014360428,2.0,54.0,1.1815483570098877,0.0357142873108387,0.5,14.0,2.0
3,0.07610350102186203,88.0,1126.0,1.2656112909317017,0.042517006397247314,0.36231884360313416,452.0,50.0,0.1034482792019844,1.0,51.0,1.1124769449234009,0.0555555559694767,0.75,17.0,3.0
4,0.08642911165952682,81.0,1124.0,1.2334829568862915,0.04826418310403824,0.41304346919059753,454.0,57.0,0.1090909093618393,1.0,48.0,1.0506571531295776,0.05882352963089943,0.75,20.0,3.0
5,0.08981555700302124,82.0,1053.0,1.1576485633850098,0.0504959411919117,0.4057970941066742,525.0,56.0,0.11538461595773697,1.0,45.0,0.9903579354286194,0.0625,0.75,23.0,3.0
6,0.08955223858356476,84.0,1014.0,1.1421995162963867,0.05056179687380791,0.3913043439388275,564.0,54.0,0.12000000476837158,1.0,43.0,0.9416897296905518,0.06521739065647125,0.75,25.0,3.0
7,0.08695651590824127,87.0,984.0,1.1107478141784668,0.04927536100149155,0.3695652186870575,594.0,51.0,0.1250000149011612,1.0,41.0,0.8974740505218506,0.06818182021379471,0.75,27.0,3.0
8,0.1008695662021637,80.0,954.0,1.0606870651245117,0.0573122538626194,0.4202898442745209,624.0,58.0,0.13333334028720856,1.0,38.0,0.851516842842102,0.0731707289814949,0.75,30.0,3.0
9,0.08604037761688232,89.0,952.0,1.0553970336914062,0.04895104840397835,0.3550724685192108,626.0,49.0,0.13953489065170288,1.0,36.0,0.8126727342605591,0.07692307978868484,0.75,32.0,3.0
10,0.11090224981307983,79.0,867.0,1.028090238571167,0.063714899122715,0.4275362193584442,711.0,59.0,0.15000000596046448,1.0,33.0,0.7795788049697876,0.0833333358168602,0.75,35.0,3.0
11,0.11070110648870468,78.0,886.0,1.012364149093628,0.06342494487762451,0.43478259444236755,692.0,60.0,0.15789474546909332,1.0,31.0,0.7463696002960205,0.0882352963089943,0.75,37.0,3.0
12,0.13533835113048553,66.0,854.0,0.9194246530532837,0.07775378227233887,0.52173912525177,724.0,72.0,0.1764705926179886,1.0,27.0,0.7139182686805725,0.10000000149011612,0.75,41.0,3.0
13,0.12074002623558044,76.0,827.0,0.9376262426376343,0.06974127888679504,0.4492753744125366,751.0,62.0,0.1875,1.0,25.0,0.6834304332733154,0.1071428582072258,0.75,43.0,3.0
14,0.12576064467430115,76.0,786.0,0.9197920560836792,0.07311321049928665,0.4492753744125366,792.0,62.0,0.25,0.0,24.0,0.6560981273651123,0.1428571492433548,1.0,44.0,4.0
15,0.13871635496616364,71.0,761.0,0.8701371550559998,0.08091787248849869,0.4855072498321533,817.0,67.0,0.25,0.0,24.0,0.6305445432662964,0.1428571492433548,1.0,44.0,4.0
16,0.16008105874061584,59.0,770.0,0.8293098211288452,0.09305065125226974,0.5724637508392334,808.0,79.0,0.2666666805744171,0.0,22.0,0.6038740277290344,0.1538461595773697,1.0,46.0,4.0
17,0.1679225116968155,60.0,713.0,0.8077386021614075,0.09860935807228088,0.5652173757553101,865.0,78.0,0.27586206793785095,0.0,21.0,0.5812163352966309,0.1599999964237213,1.0,47.0,4.0
18,0.15090329945087433,67.0,732.0,0.797937273979187,0.08841843158006668,0.5144927501678467,846.0,71.0,0.29629629850387573,0.0,19.0,0.5608165264129639,0.17391304671764374,1.0,49.0,4.0
19,0.15677964687347412,64.0,732.0,0.7953785061836243,0.0918114110827446,0.5362318754196167,846.0,74.0,0.3333333134651184,0.0,16.0,0.5374647378921509,0.20000000298023224,1.0,52.0,4.0
20,0.15646257996559143,69.0,675.0,0.7833935022354126,0.0927419364452362,0.5,903.0,69.0,0.3478260934352875,0.0,15.0,0.5206518173217773,0.21052631735801697,1.0,53.0,4.0
21,0.1913236826658249,52.0,675.0,0.7117006778717041,0.11300919950008392,0.6231883764266968,903.0,86.0,0.380952388048172,0.0,13.0,0.4988504648208618,0.23529411852359772,1.0,55.0,4.0
22,0.17216981947422028,65.0,637.0,0.7489578723907471,0.10281690210103989,0.5289855003356934,941.0,73.0,0.380952388048172,0.0,13.0,0.48545128107070923,0.23529411852359772,1.0,55.0,4.0
23,0.2083832323551178,51.0,610.0,0.706152617931366,0.12482065707445145,0.6304348111152649,968.0,87.0,0.31578949093818665,1.0,12.0,0.46800458431243896,0.20000000298023224,0.75,56.0,3.0
24,0.19012346863746643,61.0,595.0,0.7088332772254944,0.1145833358168602,0.5579710006713867,983.0,77.0,0.31578949093818665,1.0,12.0,0.455105721950531,0.20000000298023224,0.75,56.0,3.0
25,0.2142857015132904,54.0,562.0,0.6952709555625916,0.13003095984458923,0.6086956262588501,1016.0,84.0,0.3333333134651184,1.0,11.0,0.44102025032043457,0.2142857164144516,0.75,57.0,3.0
26,0.22835634648799896,47.0,568.0,0.6492019295692444,0.13808801770210266,0.6594203114509583,1010.0,91.0,0.375,1.0,9.0,0.427752286195755,0.25,0.75,59.0,3.0
27,0.23363284766674042,47.0,550.0,0.6490451693534851,0.14196567237377167,0.6594203114509583,1028.0,91.0,0.40000003576278687,1.0,8.0,0.4154650866985321,0.27272728085517883,0.75,60.0,3.0
28,0.229885071516037,48.0,555.0,0.6405280232429504,0.13953489065170288,0.6521739363670349,1023.0,90.0,0.40000003576278687,1.0,8.0,0.4030265808105469,0.27272728085517883,0.75,60.0,3.0
29,0.26308727264404297,40.0,509.0,0.6086422204971313,0.16144976019859314,0.7101449370384216,1069.0,98.0,0.4285714626312256,1.0,7.0,0.3900233507156372,0.30000001192092896,0.75,61.0,3.0
30,0.2622036337852478,44.0,485.0,0.6123558878898621,0.1623488813638687,0.6811594367027283,1093.0,94.0,0.4285714626312256,1.0,7.0,0.37760844826698303,0.30000001192092896,0.75,61.0,3.0
31,0.2670375406742096,42.0,485.0,0.5990063548088074,0.1652323603630066,0.695652186870575,1093.0,96.0,0.4615384340286255,1.0,6.0,0.3664065897464752,0.3333333432674408,0.75,62.0,3.0
32,0.265193372964859,42.0,490.0,0.5979917049407959,0.16382253170013428,0.695652186870575,1088.0,96.0,0.4615384340286255,1.0,6.0,0.3562434911727905,0.3333333432674408,0.75,62.0,3.0
33,0.26112762093544006,50.0,448.0,0.606686532497406,0.16417910158634186,0.6376811861991882,1130.0,88.0,0.5454545021057129,1.0,4.0,0.3501046597957611,0.4285714328289032,0.75,64.0,3.0
34,0.30000001192092896,33.0,457.0,0.5381577610969543,0.1868327409029007,0.760869562625885,1121.0,105.0,0.5454545021057129,1.0,4.0,0.3402951955795288,0.4285714328289032,0.75,64.0,3.0
35,0.28985506296157837,38.0,452.0,0.5465351343154907,0.18115942180156708,0.7246376872062683,1126.0,100.0,0.5454545021057129,1.0,4.0,0.3301333487033844,0.4285714328289032,0.75,64.0,3.0
36,0.2785184979438782,44.0,443.0,0.5651065707206726,0.17504654824733734,0.6811594367027283,1135.0,94.0,0.5454545021057129,1.0,4.0,0.32183751463890076,0.4285714328289032,0.75,64.0,3.0
37,0.3048780560493469,38.0,418.0,0.5469903349876404,0.19305019080638885,0.7246376872062683,1160.0,100.0,0.5454545021057129,1.0,4.0,0.31292980909347534,0.4285714328289032,0.75,64.0,3.0
38,0.3012048006057739,38.0,426.0,0.536003828048706,0.1901140660047531,0.7246376872062683,1152.0,100.0,0.5454545021057129,1.0,4.0,0.30468103289604187,0.4285714328289032,0.75,64.0,3.0
39,0.31811487674713135,30.0,433.0,0.5147186517715454,0.19963032007217407,0.782608687877655,1145.0,108.0,0.5454545021057129,1.0,4.0,0.29606908559799194,0.4285714328289032,0.75,64.0,3.0
40,0.3327895700931549,36.0,373.0,0.5126616954803467,0.21473684906959534,0.739130437374115,1205.0,102.0,0.5454545021057129,1.0,4.0,0.2879449129104614,0.4285714328289032,0.75,64.0,3.0
41,0.3107438087463379,44.0,373.0,0.5331101417541504,0.20128479599952698,0.6811594367027283,1205.0,94.0,0.5454545021057129,1.0,4.0,0.28203779458999634,0.4285714328289032,0.75,64.0,3.0
42,0.3636363744735718,30.0,348.0,0.4890177845954895,0.2368421107530594,0.782608687877655,1230.0,108.0,0.5454545021057129,1.0,4.0,0.27606335282325745,0.4285714328289032,0.75,64.0,3.0
43,0.3539232015609741,32.0,355.0,0.4997343122959137,0.2299349308013916,0.7681159377098083,1223.0,106.0,0.5454545021057129,1.0,4.0,0.26859569549560547,0.4285714328289032,0.75,64.0,3.0
44,0.3462184965610504,35.0,354.0,0.4763914942741394,0.2253829389810562,0.7463768124580383,1224.0,103.0,0.5,1.0,5.0,0.26321566104888916,0.375,0.75,63.0,3.0
45,0.3702479302883148,26.0,355.0,0.453869491815567,0.2398286908864975,0.8115941882133484,1223.0,112.0,0.5,1.0,5.0,0.25585177540779114,0.375,0.75,63.0,3.0
46,0.3834196627140045,27.0,330.0,0.4718785881996155,0.25170066952705383,0.804347813129425,1248.0,111.0,0.5,1.0,5.0,0.2501368522644043,0.375,0.75,63.0,3.0
47,0.37913042306900024,29.0,328.0,0.4425466060638428,0.2494279146194458,0.7898550629615784,1250.0,109.0,0.5454545021057129,1.0,4.0,0.24322101473808289,0.4285714328289032,0.75,64.0,3.0
48,0.40980735421180725,21.0,316.0,0.41881829500198364,0.27020785212516785,0.8478260636329651,1262.0,117.0,0.5454545021057129,1.0,4.0,0.23674093186855316,0.4285714328289032,0.75,64.0,3.0
49,0.4163568615913391,26.0,288.0,0.4388744533061981,0.2800000011920929,0.8115941882133484,1290.0,112.0,0.5454545021057129,1.0,4.0,0.2316783219575882,0.4285714328289032,0.75,64.0,3.0
50,0.40223467350006104,30.0,291.0,0.43025192618370056,0.27067670226097107,0.782608687877655,1287.0,108.0,0.5454545021057129,1.0,4.0,0.22685199975967407,0.4285714328289032,0.75,64.0,3.0
51,0.41904759407043457,28.0,277.0,0.4235527813434601,0.28423771262168884,0.7971014380455017,1301.0,110.0,0.5454545021057129,1.0,4.0,0.22177040576934814,0.4285714328289032,0.75,64.0,3.0
52,0.4343065321445465,19.0,291.0,0.3960033059120178,0.29024389386177063,0.8623188138008118,1287.0,119.0,0.5454545021057129,1.0,4.0,0.21627171337604523,0.4285714328289032,0.75,64.0,3.0
