epoch,f1_score,false_negatives,false_positives,loss,precision,recall,true_negatives,true_positives,val_f1_score,val_false_negatives,val_false_positives,val_loss,val_precision,val_recall,val_true_negatives,val_true_positives
0,0.19661018252372742,76.0,257.0,0.877698540687561,0.12881356477737427,0.3333333432674408,1351.0,38.0,0.0,7.0,1.0,0.2881910502910614,0.5,0.125,62.0,1.0
1,0.20640569925308228,76.0,239.0,0.8271856307983398,0.13718411326408386,0.3333333432674408,1369.0,38.0,0.0,6.0,1.0,0.2815505266189575,0.6666666865348816,0.25,62.0,2.0
2,0.1597222238779068,79.0,247.0,0.869953989982605,0.12411347776651382,0.3070175349712372,1361.0,35.0,0.0,6.0,1.0,0.2753335237503052,0.6666666865348816,0.25,62.0,2.0
3,0.20382164418697357,75.0,242.0,0.8504470586776733,0.1387900412082672,0.34210526943206787,1366.0,39.0,0.0,6.0,1.0,0.2694881856441498,0.6666666865348816,0.25,62.0,2.0
4,0.16271185874938965,76.0,249.0,0.9393800497055054,0.1324041783809662,0.3333333432674408,1359.0,38.0,0.2222222238779068,6.0,1.0,0.26378363370895386,0.6666666865348816,0.25,62.0,2.0
5,0.1599999964237213,80.0,225.0,0.87493896484375,0.13127413392066956,0.2982456088066101,1383.0,34.0,0.2222222238779068,6.0,1.0,0.25859254598617554,0.6666666865348816,0.25,62.0,2.0
6,0.21694914996623993,71.0,225.0,0.8240752816200256,0.16044776141643524,0.37719297409057617,1383.0,43.0,0.2222222238779068,6.0,1.0,0.25366559624671936,0.6666666865348816,0.25,62.0,2.0
7,0.20588235557079315,73.0,229.0,0.7833108305931091,0.1518518477678299,0.359649121761322,1379.0,41.0,0.2222222238779068,6.0,1.0,0.2481442242860794,0.6666666865348816,0.25,62.0,2.0
8,0.22627738118171692,74.0,209.0,0.7779402732849121,0.1606425642967224,0.35087719559669495,1399.0,40.0,0.2222222238779068,6.0,1.0,0.24299073219299316,0.6666666865348816,0.25,62.0,2.0
9,0.24920128285884857,60.0,242.0,0.6494351029396057,0.18243242800235748,0.4736842215061188,1366.0,54.0,0.4000000059604645,6.0,0.0,0.23777921497821808,1.0,0.25,63.0,2.0
10,0.2886597812175751,60.0,216.0,0.7254922986030579,0.20000000298023224,0.4736842215061188,1392.0,54.0,0.4000000059604645,6.0,0.0,0.2327774465084076,1.0,0.25,63.0,2.0
11,0.2636655867099762,61.0,231.0,0.7451412677764893,0.18661971390247345,0.4649122953414917,1377.0,53.0,0.4000000059604645,6.0,0.0,0.22790862619876862,1.0,0.25,63.0,2.0
12,0.2968197762966156,55.0,231.0,0.6707313060760498,0.20344828069210052,0.5175438523292542,1377.0,59.0,0.4000000059604645,6.0,0.0,0.22288456559181213,1.0,0.25,63.0,2.0
