epoch,f1_score,false_negatives,false_positives,loss,precision,recall,true_negatives,true_positives,val_f1_score,val_false_negatives,val_false_positives,val_loss,val_precision,val_recall,val_true_negatives,val_true_positives
0,0.03262839838862419,111.0,1490.0,1.956382155418396,0.0177982859313488,0.19565217196941376,94.0,27.0,0.0,4.0,66.0,2.121161460876465,0.0,0.0,1.0,0.0
1,0.027631578966975212,117.0,1361.0,1.5776431560516357,0.01519536878913641,0.15217390656471252,223.0,21.0,0.0,4.0,65.0,1.6172420978546143,0.0,0.0,2.0,0.0
2,0.050395965576171875,103.0,1216.0,1.3724814653396606,0.02797761745750904,0.25362318754196167,368.0,35.0,0.0,4.0,64.0,1.230061650276184,0.0,0.0,3.0,0.0
3,0.08360128849744797,86.0,1054.0,1.0788469314575195,0.04701627418398857,0.37681159377098083,530.0,52.0,0.0,4.0,51.0,0.937404453754425,0.0,0.0,16.0,0.0
4,0.14611005783081055,61.0,839.0,0.8461101055145264,0.0840611383318901,0.5579710006713867,745.0,77.0,0.05263157933950424,3.0,33.0,0.729462742805481,0.029411764815449715,0.25,34.0,1.0
5,0.20558658242225647,46.0,665.0,0.6692972183227539,0.1215323656797409,0.6666666865348816,919.0,92.0,0.09090909361839294,3.0,17.0,0.5829218626022339,0.0555555559694767,0.25,50.0,1.0
6,0.24901703000068665,43.0,530.0,0.5683828592300415,0.15199999511241913,0.6884058117866516,1054.0,95.0,0.4615384340286255,1.0,6.0,0.48378440737724304,0.3333333432674408,0.75,61.0,3.0
7,0.2992592751979828,37.0,436.0,0.5105544328689575,0.18808193504810333,0.7318840622901917,1148.0,101.0,0.6666666865348816,0.0,4.0,0.39987966418266296,0.5,1.0,63.0,4.0
8,0.4205298125743866,11.0,339.0,0.38842862844467163,0.272532194852829,0.9202898740768433,1245.0,127.0,0.888888955116272,0.0,1.0,0.3329152762889862,0.800000011920929,1.0,66.0,4.0
9,0.4421052634716034,12.0,306.0,0.35521751642227173,0.2916666567325592,0.9130434989929199,1278.0,126.0,0.888888955116272,0.0,1.0,0.28112733364105225,0.800000011920929,1.0,66.0,4.0
10,0.5166340470314026,6.0,241.0,0.27974754571914673,0.3538874089717865,0.95652174949646,1343.0,132.0,1.0,0.0,0.0,0.23821817338466644,1.0,1.0,67.0,4.0
11,0.5925925374031067,10.0,166.0,0.27277871966362,0.4353741407394409,0.9275362491607666,1418.0,128.0,1.0,0.0,0.0,0.20462651550769806,1.0,1.0,67.0,4.0
12,0.6503667235374451,5.0,138.0,0.21434056758880615,0.49077489972114563,0.9637681245803833,1446.0,133.0,1.0,0.0,0.0,0.17707166075706482,1.0,1.0,67.0,4.0
13,0.7043701410293579,1.0,114.0,0.1866968870162964,0.5458167195320129,0.9927536249160767,1470.0,137.0,1.0,0.0,0.0,0.15310414135456085,1.0,1.0,67.0,4.0
14,0.7248677611351013,1.0,103.0,0.1824694573879242,0.5708333253860474,0.9927536249160767,1481.0,137.0,1.0,0.0,0.0,0.13362474739551544,1.0,1.0,67.0,4.0
15,0.7605634331703186,3.0,82.0,0.15771688520908356,0.6221198439598083,0.97826087474823,1502.0,135.0,1.0,0.0,0.0,0.11731232702732086,1.0,1.0,67.0,4.0
16,0.7884058356285095,2.0,71.0,0.1401847004890442,0.6570048332214355,0.9855072498321533,1513.0,136.0,1.0,0.0,0.0,0.10311230272054672,1.0,1.0,67.0,4.0
17,0.8500000238418579,2.0,46.0,0.12805750966072083,0.7472527623176575,0.9855072498321533,1538.0,136.0,1.0,0.0,0.0,0.09181620925664902,1.0,1.0,67.0,4.0
18,0.8447204828262329,2.0,48.0,0.11602657288312912,0.739130437374115,0.9855072498321533,1536.0,136.0,1.0,0.0,0.0,0.08243299275636673,1.0,1.0,67.0,4.0
19,0.8709678053855896,3.0,37.0,0.10578480362892151,0.7848837375640869,0.97826087474823,1547.0,135.0,1.0,0.0,0.0,0.0744006484746933,1.0,1.0,67.0,4.0
20,0.881028950214386,1.0,36.0,0.09839224070310593,0.7919074892997742,0.9927536249160767,1548.0,137.0,1.0,0.0,0.0,0.06686653196811676,1.0,1.0,67.0,4.0
21,0.8562500476837158,1.0,45.0,0.09158793836832047,0.7527472376823425,0.9927536249160767,1539.0,137.0,1.0,0.0,0.0,0.060046423226594925,1.0,1.0,67.0,4.0
22,0.9078947305679321,0.0,28.0,0.07642141729593277,0.8313252925872803,1.0,1556.0,138.0,1.0,0.0,0.0,0.05406602844595909,1.0,1.0,67.0,4.0
23,0.9225589632987976,1.0,22.0,0.07968047261238098,0.8616352081298828,0.9927536249160767,1562.0,137.0,1.0,0.0,0.0,0.04963935911655426,1.0,1.0,67.0,4.0
24,0.9019608497619629,0.0,30.0,0.06687723100185394,0.8214285969734192,1.0,1554.0,138.0,1.0,0.0,0.0,0.04501005634665489,1.0,1.0,67.0,4.0
25,0.909699022769928,2.0,25.0,0.06977995485067368,0.8447204828262329,0.9855072498321533,1559.0,136.0,1.0,0.0,0.0,0.04129189997911453,1.0,1.0,67.0,4.0
26,0.9387754797935486,0.0,18.0,0.062020543962717056,0.8846153616905212,1.0,1566.0,138.0,1.0,0.0,0.0,0.03782308101654053,1.0,1.0,67.0,4.0
27,0.9452055096626282,0.0,16.0,0.05316144973039627,0.8961039185523987,1.0,1568.0,138.0,1.0,0.0,0.0,0.03474126383662224,1.0,1.0,67.0,4.0
28,0.9256756901741028,1.0,21.0,0.0621989369392395,0.8670886158943176,0.9927536249160767,1563.0,137.0,1.0,0.0,0.0,0.032178543508052826,1.0,1.0,67.0,4.0
29,0.9547038674354553,1.0,12.0,0.05636756122112274,0.9194630980491638,0.9927536249160767,1572.0,137.0,1.0,0.0,0.0,0.030857998877763748,1.0,1.0,67.0,4.0
30,0.9355931878089905,0.0,19.0,0.04693255573511124,0.8789808750152588,1.0,1565.0,138.0,1.0,0.0,0.0,0.028414128348231316,1.0,1.0,67.0,4.0
31,0.9616724848747253,0.0,11.0,0.04415121674537659,0.926174521446228,1.0,1573.0,138.0,1.0,0.0,0.0,0.02638925611972809,1.0,1.0,67.0,4.0
32,0.9583333134651184,0.0,12.0,0.04502631723880768,0.9200000166893005,1.0,1572.0,138.0,1.0,0.0,0.0,0.024880489334464073,1.0,1.0,67.0,4.0
33,0.9718309640884399,0.0,8.0,0.035219088196754456,0.9452054500579834,1.0,1576.0,138.0,1.0,0.0,0.0,0.023227687925100327,1.0,1.0,67.0,4.0
34,0.982206404209137,0.0,5.0,0.04054747521877289,0.9650349617004395,1.0,1579.0,138.0,1.0,0.0,0.0,0.021687481552362442,1.0,1.0,67.0,4.0
35,0.9650349617004395,0.0,10.0,0.042472369968891144,0.9324324131011963,1.0,1574.0,138.0,1.0,0.0,0.0,0.02049279399216175,1.0,1.0,67.0,4.0
36,0.9616724848747253,0.0,11.0,0.03383095562458038,0.926174521446228,1.0,1573.0,138.0,1.0,0.0,0.0,0.01927204616367817,1.0,1.0,67.0,4.0
37,0.9684210419654846,0.0,9.0,0.03247224912047386,0.9387755393981934,1.0,1575.0,138.0,1.0,0.0,0.0,0.018077945336699486,1.0,1.0,67.0,4.0
38,0.982206404209137,0.0,5.0,0.029049068689346313,0.9650349617004395,1.0,1579.0,138.0,1.0,0.0,0.0,0.016930218786001205,1.0,1.0,67.0,4.0
39,0.9550173282623291,0.0,13.0,0.030496874824166298,0.9139072895050049,1.0,1571.0,138.0,1.0,0.0,0.0,0.01596793718636036,1.0,1.0,67.0,4.0
40,0.9752650260925293,0.0,7.0,0.026818031445145607,0.951724112033844,1.0,1577.0,138.0,1.0,0.0,0.0,0.01502079889178276,1.0,1.0,67.0,4.0
41,0.9714285731315613,2.0,6.0,0.03415995463728905,0.9577465057373047,0.9855072498321533,1578.0,136.0,1.0,0.0,0.0,0.014317287132143974,1.0,1.0,67.0,4.0
42,0.9718309640884399,0.0,8.0,0.026235409080982208,0.9452054500579834,1.0,1576.0,138.0,1.0,0.0,0.0,0.013725112192332745,1.0,1.0,67.0,4.0
43,0.9718309640884399,0.0,8.0,0.03073204681277275,0.9452054500579834,1.0,1576.0,138.0,1.0,0.0,0.0,0.013202935457229614,1.0,1.0,67.0,4.0
44,0.978723406791687,0.0,6.0,0.024555331096053123,0.9583333134651184,1.0,1578.0,138.0,1.0,0.0,0.0,0.01237419992685318,1.0,1.0,67.0,4.0
45,0.9857142567634583,0.0,4.0,0.020926011726260185,0.9718309640884399,1.0,1580.0,138.0,1.0,0.0,0.0,0.011692157946527004,1.0,1.0,67.0,4.0
46,0.9785714149475098,1.0,5.0,0.028671255335211754,0.9647887349128723,0.9927536249160767,1579.0,137.0,1.0,0.0,0.0,0.011264407075941563,1.0,1.0,67.0,4.0
