epoch,f1_score,false_negatives,false_positives,loss,precision,recall,true_negatives,true_positives,val_f1_score,val_false_negatives,val_false_positives,val_loss,val_precision,val_recall,val_true_negatives,val_true_positives
0,0.09603841602802277,31.0,1221.0,0.7648381590843201,0.07639939337968826,0.7651515007019043,363.0,101.0,0.0714285746216774,1.0,44.0,0.8335767388343811,0.0833333358168602,0.800000011920929,23.0,4.0
1,0.1147540956735611,31.0,1132.0,0.7453977465629578,0.0819140300154686,0.7651515007019043,452.0,101.0,0.07692307978868484,1.0,42.0,0.7974287867546082,0.08695652335882187,0.800000011920929,25.0,4.0
2,0.15197567641735077,38.0,1047.0,0.7246764302253723,0.08238387107849121,0.7121211886405945,537.0,94.0,0.0,1.0,41.0,0.7658039927482605,0.08888889104127884,0.800000011920929,26.0,4.0
3,0.11804384738206863,39.0,1004.0,0.7177978157997131,0.08477666229009628,0.7045454382896423,580.0,93.0,0.0,1.0,36.0,0.7380162477493286,0.10000000149011612,0.800000011920929,31.0,4.0
4,0.13553112745285034,35.0,943.0,0.6969671249389648,0.0932692289352417,0.7348484992980957,641.0,97.0,0.0,1.0,33.0,0.7133442759513855,0.10810811072587967,0.800000011920929,34.0,4.0
5,0.14604462683200836,38.0,870.0,0.6890689134597778,0.09751037508249283,0.7121211886405945,714.0,94.0,0.0,1.0,32.0,0.6911334991455078,0.1111111119389534,0.800000011920929,35.0,4.0
6,0.14345991611480713,37.0,844.0,0.6746479272842407,0.10117145627737045,0.7196969985961914,740.0,95.0,0.0,1.0,29.0,0.6710861325263977,0.12121212482452393,0.800000011920929,38.0,4.0
7,0.14018692076206207,33.0,802.0,0.6683275103569031,0.10987791419029236,0.75,782.0,99.0,0.0,1.0,26.0,0.6527939438819885,0.13333334028720856,0.800000011920929,41.0,4.0
8,0.2131979763507843,35.0,718.0,0.6558253765106201,0.11901840567588806,0.7348484992980957,866.0,97.0,0.0,1.0,26.0,0.6366345286369324,0.13333334028720856,0.800000011920929,41.0,4.0
9,0.24365484714508057,31.0,686.0,0.6346156001091003,0.12833544611930847,0.7651515007019043,898.0,101.0,0.0,2.0,26.0,0.6213045716285706,0.1034482792019844,0.6000000238418579,41.0,3.0
10,0.21563343703746796,32.0,640.0,0.6323297619819641,0.13513512909412384,0.7575757503509521,944.0,100.0,0.0,2.0,23.0,0.606747567653656,0.11538461595773697,0.6000000238418579,44.0,3.0
11,0.2598869800567627,30.0,629.0,0.6234445571899414,0.13953489065170288,0.7727272510528564,955.0,102.0,0.0,2.0,19.0,0.5933237075805664,0.13636364042758942,0.6000000238418579,48.0,3.0
12,0.30588236451148987,32.0,584.0,0.6072230339050293,0.1461988240480423,0.7575757503509521,1000.0,100.0,0.0,2.0,19.0,0.5801668763160706,0.13636364042758942,0.6000000238418579,48.0,3.0
13,0.25153374671936035,35.0,577.0,0.613330602645874,0.14391691982746124,0.7348484992980957,1007.0,97.0,0.0,2.0,18.0,0.5679447650909424,0.1428571492433548,0.6000000238418579,49.0,3.0
14,0.3034055829048157,23.0,520.0,0.5864696502685547,0.1732909381389618,0.8257575631141663,1064.0,109.0,0.0,2.0,13.0,0.5558809041976929,0.1875,0.6000000238418579,54.0,3.0
15,0.3032258152961731,31.0,504.0,0.5921828746795654,0.16694214940071106,0.7651515007019043,1080.0,101.0,0.0,2.0,13.0,0.5450190305709839,0.1875,0.6000000238418579,54.0,3.0
16,0.32131147384643555,20.0,490.0,0.5775303244590759,0.1860465109348297,0.8484848737716675,1094.0,112.0,0.0,2.0,10.0,0.534551203250885,0.23076923191547394,0.6000000238418579,57.0,3.0
17,0.4054054021835327,29.0,430.0,0.5706857442855835,0.1932457834482193,0.7803030014038086,1154.0,103.0,0.0,2.0,10.0,0.5246706008911133,0.23076923191547394,0.6000000238418579,57.0,3.0
18,0.3623693585395813,26.0,439.0,0.5605656504631042,0.19449540972709656,0.8030303120613098,1145.0,106.0,0.0,2.0,9.0,0.5150640606880188,0.25,0.6000000238418579,58.0,3.0
19,0.3576159179210663,24.0,445.0,0.5592408180236816,0.19529837369918823,0.8181818127632141,1139.0,108.0,0.0,2.0,8.0,0.5055358409881592,0.27272728085517883,0.6000000238418579,59.0,3.0
20,0.4545454680919647,16.0,416.0,0.5365254282951355,0.21804511547088623,0.8787878751754761,1168.0,116.0,0.0,2.0,8.0,0.4959505498409271,0.27272728085517883,0.6000000238418579,59.0,3.0
21,0.39024388790130615,31.0,390.0,0.5464421510696411,0.20570264756679535,0.7651515007019043,1194.0,101.0,0.0,2.0,7.0,0.4869951605796814,0.30000001192092896,0.6000000238418579,60.0,3.0
22,0.5410959124565125,17.0,364.0,0.5162747502326965,0.2400835007429123,0.8712121248245239,1220.0,115.0,0.0,2.0,7.0,0.477585107088089,0.30000001192092896,0.6000000238418579,60.0,3.0
23,0.5052631497383118,12.0,344.0,0.5113222002983093,0.2586206793785095,0.9090909361839294,1240.0,120.0,0.0,2.0,6.0,0.46834659576416016,0.3333333432674408,0.6000000238418579,61.0,3.0
24,0.5156794190406799,10.0,336.0,0.5055966973304749,0.2663755416870117,0.9242424368858337,1248.0,122.0,0.0,2.0,5.0,0.45934391021728516,0.375,0.6000000238418579,62.0,3.0
25,0.5067567229270935,16.0,336.0,0.5041761994361877,0.2566371560096741,0.8787878751754761,1248.0,116.0,0.0,2.0,5.0,0.4507533311843872,0.375,0.6000000238418579,62.0,3.0
26,0.5802047252655029,14.0,325.0,0.4887112081050873,0.2663656771183014,0.8939393758773804,1259.0,118.0,0.0,2.0,5.0,0.44165390729904175,0.375,0.6000000238418579,62.0,3.0
27,0.5100671052932739,9.0,301.0,0.4890821874141693,0.2900943458080292,0.9318181872367859,1283.0,123.0,0.0,2.0,5.0,0.43325749039649963,0.375,0.6000000238418579,62.0,3.0
28,0.5752508640289307,13.0,297.0,0.47668957710266113,0.2860576808452606,0.9015151262283325,1287.0,119.0,0.0,2.0,4.0,0.42518889904022217,0.4285714328289032,0.6000000238418579,63.0,3.0
29,0.5616438388824463,11.0,269.0,0.47269508242607117,0.3102564215660095,0.9166666865348816,1315.0,121.0,0.0,2.0,4.0,0.4168524444103241,0.4285714328289032,0.6000000238418579,63.0,3.0
30,0.5935484170913696,14.0,287.0,0.46750956773757935,0.29135802388191223,0.8939393758773804,1297.0,118.0,0.0,2.0,4.0,0.40889835357666016,0.4285714328289032,0.6000000238418579,63.0,3.0
31,0.5551839470863342,9.0,250.0,0.45773282647132874,0.3297587037086487,0.9318181872367859,1334.0,123.0,0.0,1.0,5.0,0.4010848104953766,0.4444444477558136,0.800000011920929,62.0,4.0
32,0.6228373050689697,13.0,252.0,0.4548088610172272,0.3207547068595886,0.9015151262283325,1332.0,119.0,0.0,1.0,5.0,0.3934610188007355,0.4444444477558136,0.800000011920929,62.0,4.0
33,0.6081081032752991,7.0,239.0,0.443428099155426,0.3434065878391266,0.9469696879386902,1345.0,125.0,0.0,1.0,5.0,0.38631731271743774,0.4444444477558136,0.800000011920929,62.0,4.0
34,0.6466667056083679,9.0,246.0,0.431460440158844,0.3333333432674408,0.9318181872367859,1338.0,123.0,0.3333333134651184,1.0,5.0,0.37841859459877014,0.4444444477558136,0.800000011920929,62.0,4.0
35,0.6733332872390747,9.0,218.0,0.4261758029460907,0.36070382595062256,0.9318181872367859,1366.0,123.0,0.3333333134651184,1.0,5.0,0.37078341841697693,0.4444444477558136,0.800000011920929,62.0,4.0
36,0.6549295783042908,7.0,229.0,0.4233398139476776,0.3531073331832886,0.9469696879386902,1355.0,125.0,0.3333333134651184,1.0,5.0,0.3632899522781372,0.4444444477558136,0.800000011920929,62.0,4.0
37,0.6822742819786072,8.0,224.0,0.41083669662475586,0.3563218414783478,0.939393937587738,1360.0,124.0,0.2857142984867096,1.0,5.0,0.356230765581131,0.4444444477558136,0.800000011920929,62.0,4.0
38,0.6979866027832031,9.0,218.0,0.4104624092578888,0.36070382595062256,0.9318181872367859,1366.0,123.0,0.2857142984867096,1.0,5.0,0.3491259515285492,0.4444444477558136,0.800000011920929,62.0,4.0
39,0.6644737124443054,5.0,198.0,0.4022463262081146,0.39076924324035645,0.9621211886405945,1386.0,127.0,0.2857142984867096,0.0,5.0,0.3418641984462738,0.5,1.0,62.0,5.0
40,0.6962457299232483,6.0,203.0,0.3887649178504944,0.38297873735427856,0.9545454382896423,1381.0,126.0,0.2857142984867096,0.0,5.0,0.3343863785266876,0.5,1.0,62.0,5.0
41,0.6959459185600281,6.0,176.0,0.3879266381263733,0.41721853613853455,0.9545454382896423,1408.0,126.0,0.2857142984867096,0.0,5.0,0.3272412121295929,0.5,1.0,62.0,5.0
42,0.7229729294776917,8.0,182.0,0.37430036067962646,0.40522876381874084,0.939393937587738,1402.0,124.0,0.5,0.0,4.0,0.3201526403427124,0.5555555820465088,1.0,63.0,5.0
43,0.7558528780937195,4.0,179.0,0.36199259757995605,0.41693809628486633,0.9696969985961914,1405.0,128.0,0.5,0.0,4.0,0.3129855692386627,0.5555555820465088,1.0,63.0,5.0
44,0.7260726094245911,4.0,173.0,0.3632452189922333,0.4252491593360901,0.9696969985961914,1411.0,128.0,0.5,1.0,4.0,0.30554020404815674,0.5,0.800000011920929,63.0,4.0
45,0.7400000095367432,7.0,165.0,0.36139631271362305,0.43103447556495667,0.9469696879386902,1419.0,125.0,0.5,0.0,4.0,0.29904136061668396,0.5555555820465088,1.0,63.0,5.0
46,0.7353951930999756,5.0,160.0,0.3485371470451355,0.4425086975097656,0.9621211886405945,1424.0,127.0,0.5,0.0,4.0,0.29251402616500854,0.5555555820465088,1.0,63.0,5.0
47,0.7560137510299683,8.0,145.0,0.34078270196914673,0.460966557264328,0.939393937587738,1439.0,124.0,0.5,0.0,4.0,0.28596192598342896,0.5555555820465088,1.0,63.0,5.0
48,0.7491856813430786,5.0,149.0,0.33415189385414124,0.46014493703842163,0.9621211886405945,1435.0,127.0,0.5,0.0,4.0,0.2797278165817261,0.5555555820465088,1.0,63.0,5.0
49,0.7176079154014587,6.0,149.0,0.3407774269580841,0.45818182826042175,0.9545454382896423,1435.0,126.0,0.5,0.0,4.0,0.27389487624168396,0.5555555820465088,1.0,63.0,5.0
50,0.7722772359848022,7.0,135.0,0.32685157656669617,0.48076921701431274,0.9469696879386902,1449.0,125.0,0.5,0.0,4.0,0.26818326115608215,0.5555555820465088,1.0,63.0,5.0
51,0.7557002305984497,3.0,148.0,0.31892818212509155,0.46570396423339844,0.9772727489471436,1436.0,129.0,0.5,0.0,4.0,0.2622116804122925,0.5555555820465088,1.0,63.0,5.0
52,0.8066666722297668,4.0,139.0,0.30616408586502075,0.47940075397491455,0.9696969985961914,1445.0,128.0,0.5,0.0,4.0,0.255707323551178,0.5555555820465088,1.0,63.0,5.0
53,0.7808219194412231,6.0,131.0,0.305321604013443,0.4902723729610443,0.9545454382896423,1453.0,126.0,0.5,0.0,4.0,0.24982158839702606,0.5555555820465088,1.0,63.0,5.0
54,0.7697368264198303,5.0,134.0,0.3007941246032715,0.48659002780914307,0.9621211886405945,1450.0,127.0,0.5,0.0,4.0,0.24405962228775024,0.5555555820465088,1.0,63.0,5.0
55,0.8066666722297668,1.0,124.0,0.2913975417613983,0.5137255191802979,0.9924242496490479,1460.0,131.0,0.5,0.0,4.0,0.23818810284137726,0.5555555820465088,1.0,63.0,5.0
56,0.8118812441825867,2.0,130.0,0.28748688101768494,0.5,0.9848484992980957,1454.0,130.0,0.5,0.0,4.0,0.23248717188835144,0.5555555820465088,1.0,63.0,5.0
57,0.7722772359848022,4.0,123.0,0.28771600127220154,0.5099601745605469,0.9696969985961914,1461.0,128.0,0.5,0.0,4.0,0.2276660054922104,0.5555555820465088,1.0,63.0,5.0
58,0.7854784727096558,3.0,124.0,0.2715020179748535,0.5098814368247986,0.9772727489471436,1460.0,129.0,0.6666666865348816,0.0,4.0,0.22261561453342438,0.5555555820465088,1.0,63.0,5.0
59,0.7744107842445374,3.0,118.0,0.275041788816452,0.52226722240448,0.9772727489471436,1466.0,129.0,0.6666666865348816,0.0,4.0,0.21783851087093353,0.5555555820465088,1.0,63.0,5.0
